,Semester,Days,S1,S2,Pair,Return,Converged,Count day,date,is_bear_market
2090,32,12,KMB,GIS,KMB-GIS,1.0161739839114003,True,4069,2007-08-20,0
2091,32,13,KMB,GIS,KMB-GIS,1.042072335019129,True,4089,2007-09-18,0
2092,32,4,KMB,GIS,KMB-GIS,1.0269846945455323,True,4100,2007-10-03,0
2093,32,7,KMB,GIS,KMB-GIS,1.03542576779704,True,4113,2007-10-23,1
2094,32,4,KMB,GIS,KMB-GIS,0.99177609300992,False,4126,2007-11-09,1
2095,32,63,1255173D,BBT,1255173D-BBT,1.0398445824590374,True,4075,2007-08-28,0
2096,32,48,1255173D,BBT,1255173D-BBT,1.0023489065886402,False,4126,2007-11-09,1
2097,32,31,BAC,ECL,BAC-ECL,1.0411069352996412,True,4030,2007-06-25,0
2098,32,19,BAC,ECL,BAC-ECL,1.0497417161438476,True,4049,2007-07-23,0
2099,32,72,BAC,ECL,BAC-ECL,0.7258316305255744,False,4126,2007-11-09,1
2100,32,12,KEY,ZION,KEY-ZION,1.035867382098426,True,4025,2007-06-18,0
2101,32,34,KEY,ZION,KEY-ZION,1.0381882303133765,True,4074,2007-08-27,0
2102,32,33,KEY,ZION,KEY-ZION,1.0217328372597807,True,4110,2007-10-18,1
2103,32,6,KEY,ZION,KEY-ZION,0.9653063618524204,False,4126,2007-11-09,1
2104,32,5,JPM,CMA,JPM-CMA,1.0362082926468503,True,4015,2007-06-04,0
2105,32,7,JPM,CMA,JPM-CMA,1.0200522003104242,True,4026,2007-06-19,0
2106,32,10,JPM,CMA,JPM-CMA,1.016597849920692,True,4043,2007-07-13,0
2107,32,73,JPM,CMA,JPM-CMA,0.8773644142601951,False,4126,2007-11-09,1
2108,32,123,PEP,MI,PEP-MI,0.6366173604006822,False,4126,2007-11-09,1
2109,32,25,0961514D,TE,0961514D-TE,1.070373953128712,True,4024,2007-06-15,0
2110,32,15,0961514D,TE,0961514D-TE,1.0485155200115694,True,4041,2007-07-11,0
2111,32,12,0961514D,TE,0961514D-TE,1.02352465518416,True,4060,2007-08-07,0
2112,32,11,0961514D,TE,0961514D-TE,1.0395892274741143,True,4075,2007-08-28,0
2113,32,8,0961514D,TE,0961514D-TE,1.0350322536459595,True,4099,2007-10-02,0
2114,32,116,1255173D,AEE,1255173D-AEE,0.7188477736407054,False,4126,2007-11-09,1
2115,33,5,ED,0961514D,ED-0961514D,1.0416736140914966,True,4130,2007-11-16,1
2116,33,10,ED,0961514D,ED-0961514D,1.0241015196307592,True,4140,2007-12-03,1
2117,33,14,ED,0961514D,ED-0961514D,1.0214663018537558,True,4157,2007-12-27,1
2118,33,5,ED,0961514D,ED-0961514D,1.0158864590517755,True,4165,2008-01-09,1
2119,33,8,ED,0961514D,ED-0961514D,1.0192098748632588,True,4189,2008-02-13,1
2120,33,6,ED,0961514D,ED-0961514D,1.0230459745132157,True,4200,2008-02-29,1
2121,33,20,ED,0961514D,ED-0961514D,0.9778153700964244,False,4250,2008-05-09,1
2122,33,8,9876566D,CB,9876566D-CB,1.0408303469385032,True,4144,2007-12-07,1
2123,33,25,9876566D,CB,9876566D-CB,1.0446826097126154,True,4177,2008-01-28,1
2124,33,3,9876566D,CB,9876566D-CB,1.019576857495007,True,4186,2008-02-08,1
2125,33,2,9876566D,CB,9876566D-CB,1.0446318059655268,True,4207,2008-03-11,1
2126,33,2,9876566D,CB,9876566D-CB,1.0176730745369262,True,4249,2008-05-08,1
2127,33,17,GIS,HNZ,GIS-HNZ,1.030129633662336,True,4143,2007-12-06,1
2128,33,5,GIS,HNZ,GIS-HNZ,1.025181738640724,True,4182,2008-02-04,1
2129,33,9,GIS,HNZ,GIS-HNZ,1.0173854160846756,True,4207,2008-03-11,1
2130,33,5,GIS,HNZ,GIS-HNZ,1.020978092563935,True,4227,2008-04-08,1
2131,33,3,GIS,HNZ,GIS-HNZ,1.0296258723703204,True,4241,2008-04-28,1
2132,33,4,GIS,HNZ,GIS-HNZ,1.0386138272203065,True,4249,2008-05-08,1
2133,33,3,KMB,GIS,KMB-GIS,1.039922671737069,True,4129,2007-11-15,1
2134,33,94,KMB,GIS,KMB-GIS,0.8636923603282515,False,4250,2008-05-09,1
2135,33,12,BAC,BBT,BAC-BBT,1.138717750742134,True,4137,2007-11-28,1
2136,33,6,BAC,BBT,BAC-BBT,1.0749114118180418,True,4145,2007-12-10,1
2137,33,8,BAC,BBT,BAC-BBT,1.0416035170882636,True,4179,2008-01-30,1
2138,33,61,BAC,BBT,BAC-BBT,0.9354464395485024,False,4250,2008-05-09,1
2139,33,115,BBT,MI,BBT-MI,0.8668788510747552,False,4250,2008-05-09,1
2140,33,8,IFF,2968900Q,IFF-2968900Q,1.0214081131847916,True,4138,2007-11-29,1
2141,33,3,IFF,2968900Q,IFF-2968900Q,1.0774307768332894,True,4142,2007-12-05,1
2142,33,2,IFF,2968900Q,IFF-2968900Q,1.0920719873934182,True,4144,2007-12-07,1
2143,33,8,IFF,2968900Q,IFF-2968900Q,1.0952908465582931,True,4156,2007-12-26,1
2144,33,3,IFF,2968900Q,IFF-2968900Q,1.0576438951684732,True,4164,2008-01-08,1
2145,33,15,IFF,2968900Q,IFF-2968900Q,1.2023202219829403,True,4182,2008-02-04,1
2146,33,26,IFF,2968900Q,IFF-2968900Q,1.050923016306824,True,4208,2008-03-12,1
2147,33,4,IFF,2968900Q,IFF-2968900Q,1.1090840111918057,True,4215,2008-03-21,1
2148,33,34,IFF,2968900Q,IFF-2968900Q,0.911776881328997,False,4250,2008-05-09,1
2149,33,6,CLX,TE,CLX-TE,1.0334902019842434,True,4135,2007-11-26,1
2150,33,9,CLX,TE,CLX-TE,1.0400605214774654,True,4155,2007-12-24,1
2151,33,67,CLX,TE,CLX-TE,0.6234757214805264,False,4250,2008-05-09,1
2152,33,22,GD,LMT,GD-LMT,1.026794439291975,True,4160,2008-01-02,1
2153,33,18,GD,LMT,GD-LMT,1.0385193011058858,True,4191,2008-02-15,1
2154,33,2,GD,LMT,GD-LMT,1.0430417291436702,True,4202,2008-03-04,1
2155,33,28,GD,LMT,GD-LMT,1.035733105791798,True,4231,2008-04-14,1
2156,33,9,GD,LMT,GD-LMT,0.9918867151250272,False,4250,2008-05-09,1
2157,33,7,KMB,HNZ,KMB-HNZ,1.023913314894879,True,4137,2007-11-28,1
2158,33,11,KMB,HNZ,KMB-HNZ,1.0456842669001667,True,4166,2008-01-10,1
2159,33,79,KMB,HNZ,KMB-HNZ,0.8580208884397941,False,4250,2008-05-09,1
2160,33,4,9876566D,GIS,9876566D-GIS,1.048022589868909,True,4129,2007-11-15,1
2161,33,2,9876566D,GIS,9876566D-GIS,1.0410193212071182,True,4136,2007-11-27,1
2162,33,3,9876566D,GIS,9876566D-GIS,1.0344027621128382,True,4139,2007-11-30,1
2163,33,4,9876566D,GIS,9876566D-GIS,1.0424583216344951,True,4152,2007-12-19,1
2164,33,84,9876566D,GIS,9876566D-GIS,0.8959754454678174,False,4250,2008-05-09,1
2165,33,14,HNZ,ANTM,HNZ-ANTM,1.100418230631047,True,4139,2007-11-30,1
2166,33,5,HNZ,ANTM,HNZ-ANTM,1.0542216819760253,True,4152,2007-12-19,1
2167,33,94,HNZ,ANTM,HNZ-ANTM,0.6075188237678334,False,4250,2008-05-09,1
2168,33,3,DIS,OMC,DIS-OMC,1.0360368104092086,True,4153,2007-12-20,1
2169,33,38,DIS,OMC,DIS-OMC,1.0447002760263089,True,4195,2008-02-22,1
2170,33,38,DIS,OMC,DIS-OMC,1.0327116842136994,False,4250,2008-05-09,1
2171,33,12,AIG,BBT,AIG-BBT,1.1034534304785928,True,4137,2007-11-28,1
2172,33,111,AIG,BBT,AIG-BBT,0.8037840885131529,False,4250,2008-05-09,1
2173,34,47,ED,0961514D,ED-0961514D,1.0638295778360998,True,4296,2008-07-16,1
2174,34,4,ED,0961514D,ED-0961514D,1.0182881574598177,True,4305,2008-07-29,1
2175,34,38,ED,0961514D,ED-0961514D,1.0503498341594433,True,4357,2008-10-10,1
2176,34,34,FNMA,FMCC,FNMA-FMCC,0.9565354040465034,True,4284,2008-06-27,1
2177,34,12,D,PPL,D-PPL,1.0167385932340292,True,4263,2008-05-29,1
2178,34,112,D,PPL,D-PPL,0.8330236942808649,False,4377,2008-11-10,1
2179,34,127,AEP,0961514D,AEP-0961514D,0.8641203474969292,False,4377,2008-11-10,1
2180,34,4,VZ,AEE,VZ-AEE,1.0286142045013218,True,4263,2008-05-29,1
2181,34,4,VZ,AEE,VZ-AEE,1.0537740474350554,True,4267,2008-06-04,1
2182,34,2,VZ,AEE,VZ-AEE,1.0345831979837736,True,4294,2008-07-14,1
2183,34,4,VZ,AEE,VZ-AEE,1.0375938871117505,True,4300,2008-07-22,1
2184,34,13,VZ,AEE,VZ-AEE,1.0564788677159296,True,4315,2008-08-12,1
2185,34,10,VZ,AEE,VZ-AEE,1.137934278578327,True,4329,2008-09-02,1
2186,34,17,VZ,AEE,VZ-AEE,1.1312445273783458,True,4347,2008-09-26,1
2187,34,28,VZ,AEE,VZ-AEE,0.8659344841360566,False,4377,2008-11-10,1
2188,34,20,CVX,COP,CVX-COP,1.0549667704002432,True,4280,2008-06-23,1
2189,34,80,CVX,COP,CVX-COP,0.8249197413097462,False,4377,2008-11-10,1
2190,34,102,AEP,ED,AEP-ED,0.8620552698874743,False,4377,2008-11-10,1
2191,34,3,SWY,CMS,SWY-CMS,1.050905442730896,True,4260,2008-05-23,1
2192,34,4,SWY,CMS,SWY-CMS,1.0465552462935053,True,4264,2008-05-30,1
2193,34,4,SWY,CMS,SWY-CMS,1.0438650083717975,True,4276,2008-06-17,1
2194,34,4,SWY,CMS,SWY-CMS,1.041342067567965,True,4283,2008-06-26,1
2195,34,3,SWY,CMS,SWY-CMS,1.0481413855461184,True,4302,2008-07-24,1
2196,34,16,SWY,CMS,SWY-CMS,1.1096488773902733,True,4332,2008-09-05,1
2197,34,7,SWY,CMS,SWY-CMS,1.145776723164346,True,4345,2008-09-24,1
2198,34,24,SWY,CMS,SWY-CMS,0.8986796378732852,False,4377,2008-11-10,1
2199,34,15,VNO,AVB,VNO-AVB,1.0513213189035095,True,4264,2008-05-30,1
2200,34,37,VNO,AVB,VNO-AVB,1.0661559960723548,True,4311,2008-08-06,1
2201,34,14,VNO,AVB,VNO-AVB,1.0656287782205611,True,4350,2008-10-01,1
2202,34,5,VNO,AVB,VNO-AVB,1.1185896274728202,True,4360,2008-10-16,1
2203,34,42,KMB,0961514D,KMB-0961514D,1.035982686730553,True,4295,2008-07-15,1
2204,34,3,KMB,0961514D,KMB-0961514D,1.0401698074848489,True,4318,2008-08-15,1
2205,34,2,KMB,0961514D,KMB-0961514D,1.045077968432186,True,4321,2008-08-20,1
2206,34,6,KMB,0961514D,KMB-0961514D,1.1055454890336454,True,4329,2008-09-02,1
2207,34,20,KMB,0961514D,KMB-0961514D,0.9375234465521908,False,4377,2008-11-10,1
2208,34,10,EIX,MDLZ,EIX-MDLZ,1.0619698868172656,True,4259,2008-05-22,1
2209,34,110,EIX,MDLZ,EIX-MDLZ,0.7994907720263094,False,4377,2008-11-10,1
2210,34,12,BMS,EFX,BMS-EFX,1.063089312957854,True,4261,2008-05-27,1
2211,34,109,BMS,EFX,BMS-EFX,0.8739221767514107,False,4377,2008-11-10,1
2212,34,11,KMB,AEP,KMB-AEP,1.0527144399143462,True,4268,2008-06-05,1
2213,34,101,KMB,AEP,KMB-AEP,0.9601868755475024,False,4377,2008-11-10,1
2214,34,127,GIS,HNZ,GIS-HNZ,0.8021934048627205,False,4377,2008-11-10,1
2215,34,3,DOW,OMC,DOW-OMC,1.0371153331983336,True,4252,2008-05-13,1
2216,34,8,DOW,OMC,DOW-OMC,1.0741424783502924,True,4263,2008-05-29,1
2217,34,20,DOW,OMC,DOW-OMC,1.040959068748822,True,4284,2008-06-27,1
2218,34,11,DOW,OMC,DOW-OMC,1.0460444640024646,True,4310,2008-08-05,1
2219,34,4,DOW,OMC,DOW-OMC,1.037986862981475,True,4324,2008-08-25,1
2220,34,4,DOW,OMC,DOW-OMC,1.117856802770873,True,4329,2008-09-02,1
2221,34,10,DOW,OMC,DOW-OMC,1.054101116876998,True,4341,2008-09-18,1
2222,34,27,DOW,OMC,DOW-OMC,0.7727173115311698,False,4377,2008-11-10,1
2223,34,4,BMS,SWK,BMS-SWK,1.0312473812975655,True,4254,2008-05-15,1
2224,34,113,BMS,SWK,BMS-SWK,0.8196956470947273,False,4377,2008-11-10,1
2225,35,17,EIX,PPL,EIX-PPL,1.0751911092312874,True,4423,2009-01-20,1
2226,35,53,EIX,PPL,EIX-PPL,0.9800377849419148,False,4500,2009-05-08,0
2227,35,7,PCG,0961514D,PCG-0961514D,1.049496432134073,True,4385,2008-11-21,0
2228,35,7,PCG,0961514D,PCG-0961514D,1.0434639864382704,True,4401,2008-12-16,0
2229,35,88,PCG,0961514D,PCG-0961514D,1.0014589342054254,False,4500,2009-05-08,0
2230,35,55,XEL,0961514D,XEL-0961514D,1.0399965172757468,True,4470,2009-03-27,0
2231,35,31,XEL,PCG,XEL-PCG,1.0276660692818134,True,4407,2008-12-24,0
2232,35,42,XEL,PCG,XEL-PCG,1.05675381413181,True,4453,2009-03-04,1
2233,35,26,XEL,PCG,XEL-PCG,1.000736150441498,False,4500,2009-05-08,0
2234,35,4,KO,MMM,KO-MMM,1.0441937798410157,True,4394,2008-12-05,0
2235,35,58,KO,MMM,KO-MMM,1.097801266884617,True,4453,2009-03-04,1
2236,35,29,KO,MMM,KO-MMM,0.9983190613412072,False,4500,2009-05-08,0
2237,35,87,PG,0961514D,PG-0961514D,1.0281575303260015,True,4471,2009-03-30,0
2238,35,25,PG,0961514D,PG-0961514D,0.8985620225878963,False,4500,2009-05-08,0
2239,35,123,ETR,NEE,ETR-NEE,0.81618512119384,False,4500,2009-05-08,0
2240,35,17,ITW,PBI,ITW-PBI,1.0495061922351634,True,4408,2008-12-26,0
2241,35,14,ITW,PBI,ITW-PBI,1.0870098572110245,True,4438,2009-02-10,1
2242,35,11,ITW,PBI,ITW-PBI,1.0681960308406369,True,4451,2009-03-02,1
2243,35,11,ITW,PBI,ITW-PBI,1.0726922935033638,True,4473,2009-04-01,0
2244,35,22,ITW,PBI,ITW-PBI,0.8986607648870134,False,4500,2009-05-08,0
2245,35,35,UTX,AEP,UTX-AEP,1.0377810542529478,True,4421,2009-01-15,1
2246,35,7,UTX,AEP,UTX-AEP,1.0884977986876678,True,4433,2009-02-03,1
2247,35,48,UTX,AEP,UTX-AEP,1.023917233501543,False,4500,2009-05-08,0
2248,35,123,FDX,UPS,FDX-UPS,0.9381103457582336,False,4500,2009-05-08,0
2249,35,8,ECL,PEP,ECL-PEP,1.1290067890058904,True,4385,2008-11-21,0
2250,35,11,ECL,PEP,ECL-PEP,1.0498072415569697,True,4414,2009-01-06,1
2251,35,35,ECL,PEP,ECL-PEP,1.05649934591239,True,4479,2009-04-09,0
2252,35,92,JNJ,TEG,JNJ-TEG,0.7665318906810228,False,4500,2009-05-08,0
2253,35,82,DIS,EFX,DIS-EFX,1.0737372592757553,True,4461,2009-03-16,0
2254,35,7,DIS,EFX,DIS-EFX,1.0773809970256476,True,4476,2009-04-06,0
2255,35,59,FOXA,VIAB,FOXA-VIAB,1.1251784471295565,True,4459,2009-03-12,0
2256,35,7,FOXA,VIAB,FOXA-VIAB,1.089679912726888,True,4478,2009-04-08,0
2257,35,9,FOXA,VIAB,FOXA-VIAB,0.9889418756892694,False,4500,2009-05-08,0
2258,36,50,MDT,SYK,MDT-SYK,1.0816783827630143,True,4549,2009-07-20,0
2259,36,22,L,SE,L-SE,1.0924527861493996,True,4521,2009-06-09,0
2260,36,3,L,SE,L-SE,1.047619918138163,True,4529,2009-06-19,0
2261,36,4,L,SE,L-SE,1.0304414241398625,True,4601,2009-10-01,0
2262,36,120,SWK,EFX,SWK-EFX,0.7340434138500006,False,4627,2009-11-09,0
2263,36,12,NBR,CHK,NBR-CHK,1.121805244908704,True,4522,2009-06-10,0
2264,36,49,NBR,CHK,NBR-CHK,0.9907288349328466,False,4627,2009-11-09,0
2265,36,31,HAL,NOV,HAL-NOV,1.051569448929947,True,4610,2009-10-15,0
2266,36,9,HAL,NOV,HAL-NOV,1.0023210055912295,False,4627,2009-11-09,0
2267,36,11,HAL,EP,HAL-EP,1.105100289356426,True,4529,2009-06-19,0
2268,36,57,HAL,EP,HAL-EP,0.8927065402447413,False,4627,2009-11-09,0
2269,36,19,HON,DOV,HON-DOV,1.0674109110492578,True,4518,2009-06-04,0
2270,36,67,HON,DOV,HON-DOV,0.9619392036102872,False,4627,2009-11-09,0
2271,36,27,HAL,BJS,HAL-BJS,1.088615349899821,True,4527,2009-06-17,0
2272,36,49,HAL,BJS,HAL-BJS,1.1243871913539565,True,4589,2009-09-15,0
2273,36,13,HAL,BJS,HAL-BJS,1.0435874682262023,True,4619,2009-10-28,0
2274,36,41,EP,BTU,EP-BTU,0.9046677778499282,False,4627,2009-11-09,0
2275,36,7,K,MDLZ,K-MDLZ,1.066339633473053,True,4508,2009-05-20,0
2276,36,7,K,MDLZ,K-MDLZ,1.0298333417471572,True,4531,2009-06-23,0
2277,36,81,K,MDLZ,K-MDLZ,0.9328501297610968,False,4627,2009-11-09,0
2278,36,14,KLAC,EBAY,KLAC-EBAY,1.0973250429175518,True,4514,2009-05-29,0
2279,36,4,KLAC,EBAY,KLAC-EBAY,1.1497814496028973,True,4607,2009-10-09,0
2280,36,18,KLAC,EBAY,KLAC-EBAY,1.0125933357377372,False,4627,2009-11-09,0
2281,36,59,ITW,WIN,ITW-WIN,1.070981494746616,True,4562,2009-08-06,0
2282,36,53,ITW,WIN,ITW-WIN,1.0509572090506372,True,4620,2009-10-29,0
2283,36,7,CVX,D,CVX-D,1.0579186988776592,True,4511,2009-05-26,0
2284,36,6,CVX,D,CVX-D,1.0438580135076043,True,4588,2009-09-14,0
2285,36,18,XEL,LH,XEL-LH,1.0669178973415052,True,4569,2009-08-17,0
2286,36,5,XEL,LH,XEL-LH,1.0378338387597557,True,4594,2009-09-22,0
2287,36,19,NOV,BTU,NOV-BTU,1.0680550670555018,True,4613,2009-10-20,0
2288,36,7,NOV,BTU,NOV-BTU,1.033688511714467,False,4627,2009-11-09,0
2289,36,127,EIX,NI,EIX-NI,0.8112264696482435,False,4627,2009-11-09,0
2290,37,5,XEL,PCG,XEL-PCG,1.027326979972199,True,4649,2009-12-11,0
2291,37,55,XEL,PCG,XEL-PCG,1.0215999241617029,True,4712,2010-03-16,0
2292,37,30,XEL,PCG,XEL-PCG,0.9884139531249924,False,4750,2010-05-07,0
2293,37,85,JNJ,0961514D,JNJ-0961514D,1.0232244322477864,True,4714,2010-03-18,0
2294,37,15,JNJ,0961514D,JNJ-0961514D,1.001665578627245,False,4750,2010-05-07,0
2295,37,28,ED,WEC,ED-WEC,1.0272357444078934,True,4684,2010-02-03,0
2296,37,29,ED,WEC,ED-WEC,1.0161009176231568,True,4722,2010-03-30,0
2297,37,24,ED,WEC,ED-WEC,0.9725183388646614,False,4750,2010-05-07,0
2298,37,2,ED,PCG,ED-PCG,1.0227201700035462,True,4635,2009-11-20,0
2299,37,13,ED,PCG,ED-PCG,1.020870400098752,True,4657,2009-12-23,0
2300,37,49,ED,PCG,ED-PCG,1.0322316640224167,True,4710,2010-03-12,0
2301,37,30,ED,PCG,ED-PCG,0.9852843317693688,False,4750,2010-05-07,0
2302,37,12,PG,WM,PG-WM,1.031475482685116,True,4639,2009-11-27,0
2303,37,22,PG,WM,PG-WM,1.025165837868103,True,4711,2010-03-15,0
2304,37,10,XEL,ED,XEL-ED,1.0413030751525112,True,4639,2009-11-27,0
2305,37,5,XEL,WEC,XEL-WEC,1.0244752412177331,True,4634,2009-11-19,0
2306,37,13,XEL,WEC,XEL-WEC,1.0320359789473372,True,4661,2009-12-30,0
2307,37,13,XEL,WEC,XEL-WEC,1.027489167974609,True,4684,2010-02-03,0
2308,37,54,XEL,WEC,XEL-WEC,0.9776968555404134,False,4750,2010-05-07,0
2309,37,12,K,CL,K-CL,1.0383412339759386,True,4648,2009-12-10,0
2310,37,20,K,CL,K-CL,1.023726065426335,True,4680,2010-01-28,0
2311,37,13,K,CL,K-CL,1.0194869318958146,True,4697,2010-02-23,0
2312,37,3,K,CL,K-CL,1.0340510012648798,True,4706,2010-03-08,0
2313,37,21,K,CL,K-CL,1.0294334891729993,True,4743,2010-04-28,0
2314,37,123,JNJ,HNZ,JNJ-HNZ,0.9065937294543308,False,4750,2010-05-07,0
2315,37,121,D,SCG,D-SCG,0.9678624767928252,False,4750,2010-05-07,0
2316,37,8,EIX,0961514D,EIX-0961514D,1.0325566180515016,True,4639,2009-11-27,0
2317,37,28,EIX,0961514D,EIX-0961514D,1.0249554011068087,True,4738,2010-04-21,0
2318,37,5,EIX,0961514D,EIX-0961514D,0.9817831967809616,False,4750,2010-05-07,0
2319,37,102,EIX,D,EIX-D,0.9188552310357218,False,4750,2010-05-07,0
2320,37,84,EIX,JNJ,EIX-JNJ,1.029356796753765,True,4726,2010-04-05,0
2321,37,4,EIX,JNJ,EIX-JNJ,1.030351667697537,True,4743,2010-04-28,0
2322,37,7,CLX,LH,CLX-LH,1.0338769884399044,True,4654,2009-12-18,0
2323,37,19,CLX,LH,CLX-LH,1.03170648156184,True,4687,2010-02-08,0
2324,37,106,PCG,WEC,PCG-WEC,0.939581021810596,False,4750,2010-05-07,0
2325,37,85,EIX,SCG,EIX-SCG,0.9854176945235196,False,4750,2010-05-07,0
2326,37,17,DOV,EMR,DOV-EMR,1.0724070262124132,True,4646,2009-12-08,0
2327,37,7,DOV,EMR,DOV-EMR,1.0310500030690286,True,4657,2009-12-23,0
2328,37,6,DOV,EMR,DOV-EMR,1.0221590917751664,True,4692,2010-02-16,0
2329,37,6,DOV,EMR,DOV-EMR,1.0432993813470173,True,4701,2010-03-01,0
2330,37,20,DOV,EMR,DOV-EMR,1.0605887456488,True,4721,2010-03-29,0
2331,38,6,XEL,SCG,XEL-SCG,1.0326578262031,True,4777,2010-06-16,0
2332,38,9,CMS,PNW,CMS-PNW,1.0248237228138255,True,4758,2010-05-19,0
2333,38,3,CMS,PNW,CMS-PNW,1.0554636252843477,True,4774,2010-06-11,0
2334,38,102,CMS,PNW,CMS-PNW,0.9577993511005352,False,4877,2010-11-08,0
2335,38,32,SO,0961514D,SO-0961514D,0.9898257373846376,False,4877,2010-11-08,0
2336,38,61,T,EIX,T-EIX,1.0208511528763975,True,4833,2010-09-03,0
2337,38,4,T,EIX,T-EIX,1.0290325635517594,True,4861,2010-10-15,0
2338,38,127,ADP,1255459D,ADP-1255459D,1.0032325420230486,False,4877,2010-11-08,0
2339,38,12,ETR,AEE,ETR-AEE,1.047448999941896,True,4761,2010-05-24,0
2340,38,110,ETR,AEE,ETR-AEE,0.8205337570794292,False,4877,2010-11-08,0
2341,38,33,0111145D,WM,0111145D-WM,1.0280071563084103,True,4784,2010-06-25,0
2342,38,18,0111145D,WM,0111145D-WM,1.021362013236388,True,4803,2010-07-23,0
2343,38,46,0111145D,WM,0111145D-WM,1.0129064887893848,True,4854,2010-10-05,0
2344,38,21,0111145D,WM,0111145D-WM,0.9711701354574688,False,4877,2010-11-08,0
2345,38,14,MCD,MKC,MCD-MKC,1.0234863996071386,True,4766,2010-06-01,0
2346,38,60,MCD,MKC,MCD-MKC,1.0378008201351736,True,4833,2010-09-03,0
2347,38,16,MCD,MKC,MCD-MKC,1.0306800491052004,True,4856,2010-10-07,0
2348,38,16,MCD,MKC,MCD-MKC,0.9813813122939156,False,4877,2010-11-08,0
2349,38,6,AEP,ED,AEP-ED,1.022303441117033,True,4827,2010-08-26,0
2350,38,40,AEP,ED,AEP-ED,0.9826934290924914,False,4877,2010-11-08,0
2351,38,3,T,AEE,T-AEE,1.0418558972962448,True,4782,2010-06-23,0
2352,38,13,T,AEE,T-AEE,1.0330108024825708,True,4797,2010-07-15,0
2353,38,11,T,AEE,T-AEE,1.021524181047082,True,4856,2010-10-07,0
2354,38,2,T,AEE,T-AEE,1.002575815099734,False,4877,2010-11-08,0
2355,38,114,SO,LH,SO-LH,1.027094317469908,True,4865,2010-10-21,0
2356,38,127,MO,HNZ,MO-HNZ,0.9146005180359008,False,4877,2010-11-08,0
2357,38,123,JNJ,PCG,JNJ-PCG,0.8929106856754007,False,4877,2010-11-08,0
2358,38,27,CNP,POM,CNP-POM,1.0260674128602612,True,4809,2010-08-02,0
2359,38,8,CNP,POM,CNP-POM,1.0256199724233326,True,4829,2010-08-30,0
2360,38,93,EIX,PCG,EIX-PCG,1.0480395955726387,True,4842,2010-09-17,0
2361,38,15,ED,WM,ED-WM,1.0208930667881233,True,4769,2010-06-04,0
2362,38,37,ED,WM,ED-WM,1.0206112347802536,True,4811,2010-08-04,0
2363,38,44,ED,WM,ED-WM,1.020374530154962,True,4874,2010-11-03,0
2364,38,12,JNJ,WMT,JNJ-WMT,1.0690343580781394,True,4761,2010-05-24,0
2365,38,8,JNJ,WMT,JNJ-WMT,1.0189827011994554,True,4770,2010-06-07,0
2366,38,7,JNJ,WMT,JNJ-WMT,1.016266995736899,True,4792,2010-07-08,0
2367,38,9,JNJ,WMT,JNJ-WMT,1.02315423906758,True,4830,2010-08-31,0
2368,38,2,JNJ,WMT,JNJ-WMT,1.0211824556552318,True,4845,2010-09-22,0
2369,38,6,WMT,BCR,WMT-BCR,1.0258793756730822,True,4758,2010-05-19,0
2370,38,3,WMT,BCR,WMT-BCR,1.0290494727487944,True,4801,2010-07-21,0
2371,38,4,WMT,BCR,WMT-BCR,1.0328481447873734,True,4810,2010-08-03,0
2372,38,13,WMT,BCR,WMT-BCR,0.9651820107285024,False,4877,2010-11-08,0
2373,38,9,ED,0111145D,ED-0111145D,1.0235545261220524,True,4774,2010-06-11,0
2374,38,14,ED,0111145D,ED-0111145D,1.030900834321293,True,4797,2010-07-15,0
2375,38,24,ED,0111145D,ED-0111145D,1.03332237997009,True,4836,2010-09-09,0
2376,38,7,ED,0111145D,ED-0111145D,1.0519261254871732,True,4856,2010-10-07,0
2377,38,18,ED,0111145D,ED-0111145D,0.9877202739946712,False,4877,2010-11-08,0
2378,38,8,ED,CTL,ED-CTL,1.027399327939934,True,4796,2010-07-14,0
2379,38,76,ED,CTL,ED-CTL,0.8245993934646281,False,4877,2010-11-08,0
2380,39,9,SO,WEC,SO-WEC,1.0140569883971378,True,4898,2010-12-09,0
2381,39,4,SO,WEC,SO-WEC,1.02465615420552,True,4904,2010-12-17,0
2382,39,31,SO,WEC,SO-WEC,1.0195184457130957,True,4949,2011-02-24,0
2383,39,9,SO,WEC,SO-WEC,1.018035675707704,True,4962,2011-03-15,0
2384,39,9,TE,SCG,TE-SCG,1.0199600942511806,True,4885,2010-11-19,0
2385,39,4,TE,SCG,TE-SCG,1.0443742228957635,True,4904,2010-12-17,0
2386,39,96,TE,SCG,TE-SCG,0.9280376748417551,False,5001,2011-05-09,0
2387,39,6,XEL,SCG,XEL-SCG,1.0212928601386615,True,4882,2010-11-16,0
2388,39,6,XEL,SCG,XEL-SCG,1.010220369238754,True,4903,2010-12-16,0
2389,39,97,XEL,SCG,XEL-SCG,0.954221573855758,False,5001,2011-05-09,0
2390,39,39,ED,0961514D,ED-0961514D,1.025013830183949,True,4927,2011-01-24,0
2391,39,25,ED,0961514D,ED-0961514D,1.0199818091430994,True,4962,2011-03-15,0
2392,39,4,ED,0961514D,ED-0961514D,1.0151651175115093,True,4972,2011-03-29,0
2393,39,7,ED,TE,ED-TE,1.0171856964916386,True,4887,2010-11-23,0
2394,39,8,ED,TE,ED-TE,1.029019523898139,True,4902,2010-12-15,0
2395,39,4,ED,TE,ED-TE,1.021445156617982,True,4911,2010-12-29,0
